watch_id,user_id,movie_id,watch_timestamp,watch_duration,device
W006207,U0049,M0010,2026-07-15 07:35:00,147,Mobile
W006208,U0083,M0015,2026-08-06 09:17:00,96,Mobile
W006209,U0033,M0068,2026-09-13 18:35:00,127,Mobile
W006210,U0125,M0052,2026-08-03 06:44:00,75,Web
W006211,U0084,M0007,2026-07-05 22:16:00,108,Web
W006212,U0163,M0003,2026-07-25 21:12:00,55,TV
W006213,U0039,M0094,2026-09-25 03:13:00,115,Mobile
W006214,U0152,M0021,2026-08-03 19:11:00,85,Web
W006215,U0023,M0003,2026-07-30 04:40:00,101,Mobile
W006216,U0125,M0100,2026-08-23 08:58:00,163,Mobile
W006217,U0064,M0012,2026-09-21 05:32:00,92,TV
W006218,U0187,M0099,2026-08-25 15:16:00,94,Web
W006219,U0196,M0075,2026-08-26 02:42:00,85,Web
W006220,U0178,M0011,2026-09-17 03:01:00,69,Web
W006221,U0092,M0006,2026-09-25 09:58:00,95,Tablet
W006222,U0060,M0029,2026-09-26 06:30:00,89,TV
W006223,U0072,M0009,2026-07-23 09:27:00,104,Mobile
W006224,U0191,M0010,2026-07-13 05:00:00,139,Mobile
W006225,U0172,M0010,2026-09-20 04:07:00,153,Web
W006226,U0034,M0037,2026-09-18 13:17:00,85,Mobile
W006227,U0118,M0004,2026-09-24 12:28:00,93,TV
W006228,U0015,M0001,2026-08-25 06:15:00,111,Tablet
W006229,U0129,M0007,2026-08-30 18:29:00,79,Tablet
W006230,U0020,M0097,2026-07-18 06:43:00,62,TV
W006231,U0178,M0009,2026-07-03 04:22:00,99,Mobile
W006232,U0028,M0085,2026-07-08 03:48:00,126,Web
W006233,U0196,M0001,2026-09-05 16:40:00,113,TV
W006234,U0154,M0012,2026-08-14 04:47:00,75,Mobile
W006235,U0138,M0042,2026-07-04 11:35:00,78,Tablet
W006236,U0169,M0088,2026-08-05 02:57:00,121,TV
W006237,U0143,M0052,2026-08-07 02:29:00,89,Web
W006238,U0023,M0004,2026-09-23 21:17:00,84,Tablet
W006239,U0153,M0083,2026-08-01 21:43:00,84,Tablet
W006240,U0086,M0009,2026-09-08 01:30:00,62,TV
W006241,U0098,M0009,2026-07-17 00:41:00,78,TV
W006242,U0183,M0006,2026-07-15 06:04:00,73,Mobile
W006243,U0186,M0044,2026-08-31 06:41:00,61,Tablet
W006244,U0040,M0039,2026-08-11 16:44:00,91,TV
W006245,U0091,M0008,2026-07-26 17:36:00,158,Mobile
W006246,U0137,M0049,2026-07-05 12:36:00,87,Tablet
W006247,U0155,M0008,2026-09-25 16:19:00,159,Web
W006248,U0027,M0066,2026-08-01 13:19:00,101,Web
W006249,U0156,M0045,2026-08-07 11:16:00,70,Tablet
W006250,U0124,M0075,2026-08-21 08:43:00,91,Mobile
W006251,U0112,M0011,2026-08-17 22:55:00,71,Web
W006252,U0018,M0001,2026-09-08 10:29:00,107,Tablet
W006253,U0026,M0035,2026-08-08 16:23:00,133,Web
W006254,U0172,M0011,2026-09-13 17:33:00,107,Tablet
W006255,U0054,M0091,2026-07-23 15:49:00,134,Mobile
W006256,U0161,M0005,2026-07-20 01:40:00,83,TV
W006257,U0005,M0027,2026-07-13 06:15:00,53,Web
W006258,U0110,M0010,2026-09-08 00:47:00,163,TV
W006259,U0062,M0009,2026-09-03 00:49:00,49,Mobile
W006260,U0174,M0043,2026-07-10 01:11:00,82,Tablet
W006261,U0127,M0003,2026-07-10 20:30:00,88,Tablet
W006262,U0028,M0007,2026-07-26 18:35:00,87,Tablet
W006263,U0173,M0019,2026-07-02 03:33:00,137,Mobile
W006264,U0036,M0003,2026-09-25 22:53:00,89,Web
W006265,U0087,M0100,2026-07-03 03:56:00,98,Web
W006266,U0152,M0038,2026-08-16 04:10:00,41,Mobile
W006267,U0171,M0042,2026-08-21 16:52:00,98,Tablet
W006268,U0061,M0008,2026-07-13 07:08:00,121,Web
W006269,U0097,M0083,2026-08-05 15:44:00,105,Web
W006270,U0064,M0048,2026-09-09 07:26:00,103,Mobile
W006271,U0008,M0031,2026-08-22 19:36:00,129,TV
W006272,U0158,M0093,2026-08-26 07:02:00,87,TV
W006273,U0005,M0003,2026-09-01 22:54:00,111,Tablet
W006274,U0146,M0011,2026-07-29 14:08:00,87,Web
W006275,U0106,M0003,2026-07-14 21:22:00,76,TV
W006276,U0092,M0097,2026-08-17 12:02:00,81,Tablet
W006277,U0041,M0015,2026-07-31 15:48:00,109,Tablet
W006278,U0015,M0024,2026-07-16 02:29:00,131,TV
W006279,U0064,M0051,2026-07-12 19:12:00,138,Mobile
W006280,U0096,M0012,2026-09-06 16:19:00,92,Tablet
W006281,U0116,M0003,2026-07-17 18:56:00,80,Mobile
W006282,U0068,M0040,2026-09-23 00:23:00,158,TV
W006283,U0198,M0011,2026-09-19 07:59:00,103,Tablet
W006284,U0104,M0001,2026-07-04 22:54:00,100,Mobile
W006285,U0047,M0047,2026-08-22 17:05:00,146,Web
W006286,U0198,M0077,2026-08-14 05:29:00,141,Mobile
W006287,U0150,M0012,2026-09-11 18:52:00,74,TV
W006288,U0122,M0005,2026-08-25 15:50:00,94,Web
W006289,U0142,M0085,2026-07-28 13:21:00,137,TV
W006290,U0067,M0012,2026-07-23 20:27:00,74,Tablet
W006291,U0049,M0081,2026-07-23 05:43:00,137,Mobile
W006292,U0077,M0011,2026-07-04 18:46:00,80,TV
W006293,U0019,M0072,2026-09-22 03:21:00,92,Tablet
W006294,U0174,M0011,2026-08-27 11:05:00,83,Mobile
W006295,U0068,M0003,2026-08-25 00:04:00,99,Tablet
W006296,U0002,M0008,2026-07-08 18:16:00,109,Mobile
W006297,U0068,M0001,2026-09-23 17:06:00,110,Mobile
W006298,U0027,M0098,2026-09-05 18:39:00,109,Web
W006299,U0097,M0009,2026-09-19 20:43:00,74,TV
W006300,U0075,M0070,2026-09-27 04:25:00,104,Mobile
W006301,U0057,M0070,2026-07-08 03:28:00,82,Mobile
W006302,U0133,M0045,2026-07-11 02:11:00,89,Mobile
W006303,U0080,M0037,2026-09-25 08:38:00,118,TV
W006304,U0041,M0002,2026-08-27 21:45:00,100,Mobile
W006305,U0114,M0016,2026-07-29 04:35:00,130,Web
W006306,U0107,M0003,2026-08-22 02:41:00,102,Web
W006307,U0013,M0009,2026-08-11 06:06:00,102,Tablet
W006308,U0135,M0049,2026-07-07 07:11:00,100,Mobile
W006309,U0051,M0048,2026-07-24 21:49:00,97,Tablet
W006310,U0070,M0002,2026-08-13 03:02:00,88,TV
W006311,U0196,M0014,2026-08-11 15:54:00,75,Web
W006312,U0014,M0008,2026-09-05 01:11:00,175,Web
W006313,U0007,M0049,2026-07-20 13:13:00,109,Web
W006314,U0067,M0006,2026-07-01 08:06:00,41,TV
W006315,U0064,M0019,2026-09-03 10:41:00,135,Web
W006316,U0023,M0031,2026-09-13 06:11:00,148,Tablet
W006317,U0077,M0081,2026-07-01 09:24:00,130,TV
W006318,U0110,M0011,2026-08-01 21:52:00,86,TV
W006319,U0017,M0093,2026-08-01 15:31:00,37,TV
W006320,U0023,M0043,2026-07-08 09:24:00,81,Mobile
W006321,U0137,M0007,2026-08-28 14:51:00,84,Mobile
W006322,U0043,M0005,2026-07-21 13:23:00,103,Tablet
W006323,U0010,M0010,2026-09-23 17:50:00,134,Tablet
W006324,U0075,M0009,2026-08-12 05:21:00,87,Web
W006325,U0144,M0005,2026-09-09 12:47:00,71,Web
W006326,U0131,M0070,2026-08-17 00:53:00,67,Mobile
W006327,U0120,M0053,2026-09-20 18:06:00,77,Mobile
W006328,U0007,M0009,2026-09-22 20:43:00,66,Tablet
W006329,U0120,M0021,2026-09-07 14:01:00,91,TV
W006330,U0168,M0010,2026-07-29 12:11:00,144,Web
W006331,U0153,M0037,2026-09-12 15:10:00,108,Mobile
W006332,U0114,M0040,2026-07-11 01:42:00,177,Mobile
W006333,U0114,M0056,2026-08-22 05:20:00,120,Mobile
W006334,U0010,M0078,2026-08-26 01:51:00,52,Mobile
W006335,U0044,M0068,2026-07-25 09:33:00,120,Web
W006336,U0086,M0009,2026-08-10 18:06:00,88,Web
W006337,U0059,M0054,2026-07-22 05:38:00,93,Tablet
W006338,U0180,M0004,2026-08-04 01:04:00,70,TV
W006339,U0059,M0026,2026-08-13 16:40:00,88,TV
W006340,U0187,M0060,2026-08-02 18:51:00,117,TV
W006341,U0001,M0040,2026-07-29 07:38:00,114,TV
W006342,U0099,M0011,2026-09-28 04:43:00,68,Web
W006343,U0055,M0002,2026-09-04 07:41:00,127,Tablet
W006344,U0166,M0002,2026-07-22 10:08:00,123,Mobile
W006345,U0117,M0046,2026-09-26 12:29:00,89,Tablet
W006346,U0178,M0020,2026-07-25 20:28:00,119,Tablet
W006347,U0184,M0018,2026-09-23 13:38:00,86,Web
W006348,U0135,M0009,2026-09-17 01:56:00,65,Web
W006349,U0170,M0060,2026-09-15 01:22:00,95,Tablet
W006350,U0142,M0001,2026-08-30 10:03:00,84,Mobile
W006351,U0067,M0010,2026-09-23 05:32:00,149,TV
W006352,U0032,M0010,2026-09-22 12:06:00,132,Tablet
W006353,U0113,M0033,2026-08-09 04:16:00,91,Mobile
W006354,U0123,M0058,2026-09-14 01:42:00,70,Web
W006355,U0119,M0005,2026-07-11 18:44:00,94,TV
W006356,U0087,M0099,2026-08-05 18:57:00,84,TV
W006357,U0095,M0075,2026-08-05 18:50:00,85,Tablet
W006358,U0004,M0004,2026-09-24 10:33:00,100,Web
W006359,U0170,M0003,2026-08-02 19:47:00,62,TV
W006360,U0154,M0057,2026-07-23 19:18:00,91,TV
W006361,U0122,M0021,2026-09-04 22:15:00,55,TV
W006362,U0093,M0005,2026-07-12 11:33:00,82,Mobile
W006363,U0085,M0098,2026-08-26 12:53:00,132,Mobile
W006364,U0002,M0090,2026-08-30 16:40:00,104,Mobile
W006365,U0029,M0039,2026-07-08 13:40:00,131,Tablet
W006366,U0019,M0004,2026-07-18 12:34:00,71,Web
W006367,U0065,M0047,2026-07-13 16:20:00,164,Mobile
W006368,U0013,M0007,2026-08-29 15:11:00,82,TV
W006369,U0136,M0096,2026-08-30 14:55:00,171,Mobile
W006370,U0196,M0007,2026-08-13 12:21:00,87,TV
W006371,U0051,M0052,2026-07-07 16:43:00,89,Mobile
W006372,U0127,M0007,2026-09-25 08:26:00,103,TV
W006373,U0161,M0004,2026-09-16 22:07:00,102,Web
W006374,U0186,M0002,2026-07-07 09:22:00,94,TV
W006375,U0033,M0005,2026-09-09 06:40:00,109,TV
W006376,U0006,M0003,2026-07-20 10:00:00,96,Mobile
W006377,U0135,M0008,2026-09-13 19:34:00,131,Mobile
W006378,U0164,M0055,2026-09-14 09:49:00,136,Mobile
W006379,U0040,M0038,2026-08-07 15:13:00,92,Tablet
W006380,U0156,M0063,2026-08-08 13:16:00,140,TV
W006381,U0082,M0058,2026-08-07 16:01:00,80,Mobile
W006382,U0063,M0011,2026-07-21 12:14:00,73,Mobile
W006383,U0183,M0057,2026-08-29 22:42:00,95,TV
W006384,U0163,M0005,2026-09-12 06:38:00,102,Tablet
W006385,U0027,M0025,2026-08-04 15:17:00,90,Web
W006386,U0155,M0005,2026-09-15 23:22:00,78,TV
W006387,U0048,M0001,2026-07-17 20:09:00,124,Web
W006388,U0067,M0090,2026-09-01 05:46:00,102,Web
W006389,U0195,M0063,2026-09-11 22:45:00,154,Tablet
W006390,U0130,M0079,2026-09-18 09:08:00,84,Mobile
W006391,U0020,M0099,2026-09-10 06:49:00,102,Tablet
W006392,U0066,M0099,2026-08-25 01:38:00,88,Mobile
W006393,U0083,M0012,2026-08-13 14:10:00,85,Web
W006394,U0153,M0019,2026-09-09 04:06:00,140,Tablet
W006395,U0179,M0021,2026-09-09 23:55:00,52,Mobile
W006396,U0044,M0006,2026-08-22 12:45:00,76,Mobile
W006397,U0177,M0013,2026-07-02 10:32:00,88,Tablet
W006398,U0061,M0003,2026-07-16 07:39:00,83,Mobile
W006399,U0106,M0032,2026-09-19 16:12:00,67,Mobile
W006400,U0056,M0010,2026-07-18 07:37:00,117,Web
W006401,U0131,M0093,2026-07-07 14:17:00,79,Web
W006402,U0089,M0002,2026-08-12 15:15:00,104,TV
W006403,U0185,M0009,2026-09-27 07:22:00,101,Web
W006404,U0126,M0002,2026-09-08 12:11:00,92,Web
W006405,U0018,M0015,2026-07-24 04:44:00,89,Mobile
W006406,U0019,M0072,2026-08-13 15:26:00,105,TV
W006407,U0101,M0009,2026-07-02 01:53:00,85,TV
W006408,U0091,M0006,2026-09-26 04:26:00,95,Tablet
W006409,U0111,M0048,2026-07-10 09:54:00,114,Web
W006410,U0187,M0023,2026-07-19 16:27:00,140,TV
W006411,U0008,M0063,2026-08-19 10:17:00,149,TV
W006412,U0009,M0012,2026-09-02 15:55:00,76,TV
W006413,U0148,M0021,2026-08-27 04:29:00,72,TV
W006414,U0131,M0007,2026-07-21 07:31:00,119,TV
W006415,U0029,M0071,2026-09-19 19:48:00,109,TV
W006416,U0022,M0028,2026-08-27 22:50:00,107,Tablet
W006417,U0059,M0006,2026-09-28 08:18:00,49,Web
W006418,U0039,M0035,2026-07-01 05:49:00,171,Tablet
W006419,U0035,M0032,2026-07-06 19:55:00,44,Web
W006420,U0036,M0004,2026-07-24 01:31:00,65,Mobile
W006421,U0112,M0023,2026-08-14 14:32:00,94,TV
W006422,U0162,M0007,2026-07-30 16:41:00,81,Mobile
W006423,U0041,M0008,2026-08-02 04:11:00,123,Mobile
W006424,U0005,M0010,2026-09-19 13:18:00,159,Mobile
W006425,U0009,M0050,2026-08-26 07:00:00,125,Web
W006426,U0182,M0006,2026-07-12 17:24:00,95,Tablet
W006427,U0045,M0042,2026-09-01 19:30:00,99,Mobile
W006428,U0116,M0004,2026-07-12 17:48:00,92,TV
W006429,U0083,M0063,2026-07-14 23:24:00,131,Mobile
W006430,U0181,M0038,2026-08-30 22:54:00,70,Web
W006431,U0175,M0008,2026-09-18 20:10:00,142,Tablet
W006432,U0085,M0040,2026-08-22 06:36:00,124,Mobile
W006433,U0112,M0013,2026-09-16 07:35:00,95,Mobile
W006434,U0107,M0002,2026-07-21 03:01:00,103,Mobile
W006435,U0109,M0011,2026-08-25 17:24:00,72,Web
W006436,U0003,M0063,2026-07-19 18:45:00,146,Mobile
W006437,U0066,M0003,2026-07-26 08:16:00,103,Mobile
W006438,U0100,M0091,2026-08-09 16:13:00,124,Tablet
W006439,U0068,M0006,2026-07-01 09:21:00,95,Web
W006440,U0189,M0010,2026-08-20 06:33:00,140,Mobile
W006441,U0026,M0004,2026-09-05 08:14:00,77,Web
W006442,U0037,M0004,2026-09-14 13:27:00,71,TV
W006443,U0133,M0013,2026-08-23 08:53:00,96,Web
W006444,U0002,M0098,2026-09-13 11:12:00,122,Mobile
W006445,U0168,M0008,2026-08-26 00:05:00,111,Mobile
W006446,U0188,M0035,2026-07-12 02:52:00,127,Web
W006447,U0042,M0010,2026-08-03 21:41:00,142,TV
W006448,U0035,M0008,2026-07-30 12:36:00,147,TV
W006449,U0117,M0003,2026-08-27 21:16:00,91,Web
W006450,U0190,M0028,2026-09-25 21:27:00,117,Web
W006451,U0128,M0007,2026-07-16 20:53:00,120,TV
W006452,U0153,M0010,2026-07-05 06:04:00,124,Mobile
W006453,U0023,M0059,2026-09-22 06:03:00,73,Web
W006454,U0082,M0011,2026-09-01 10:12:00,99,Tablet
W006455,U0047,M0001,2026-08-10 12:49:00,102,TV
W006456,U0103,M0058,2026-07-21 02:53:00,47,Mobile
W006457,U0114,M0082,2026-08-18 09:07:00,37,Mobile
W006458,U0066,M0007,2026-09-12 00:44:00,68,Mobile
W006459,U0181,M0010,2026-07-11 17:11:00,145,Web
W006460,U0034,M0032,2026-08-25 10:42:00,53,TV
W006461,U0095,M0009,2026-09-26 08:19:00,75,Web
W006462,U0153,M0028,2026-07-05 02:43:00,88,Web
W006463,U0189,M0009,2026-08-21 07:03:00,67,Tablet
W006464,U0154,M0050,2026-07-10 17:41:00,141,TV
W006465,U0115,M0055,2026-07-02 16:01:00,108,Tablet
W006466,U0106,M0014,2026-08-10 05:53:00,68,Web
W006467,U0084,M0010,2026-07-08 23:43:00,136,Web
W006468,U0136,M0006,2026-09-21 23:20:00,74,Mobile
W006469,U0194,M0063,2026-09-18 22:26:00,107,TV
W006470,U0047,M0060,2026-09-09 16:28:00,155,TV
W006471,U0052,M0011,2026-09-03 13:31:00,58,Mobile
W006472,U0002,M0036,2026-07-25 18:50:00,102,Tablet
W006473,U0111,M0008,2026-07-12 19:46:00,124,TV
W006474,U0002,M0005,2026-07-26 13:20:00,64,Tablet
W006475,U0028,M0093,2026-09-07 01:22:00,81,Tablet
W006476,U0148,M0097,2026-08-12 11:10:00,106,Mobile
W006477,U0163,M0004,2026-09-02 08:17:00,84,TV
W006478,U0055,M0005,2026-09-07 02:23:00,90,Web
W006479,U0038,M0004,2026-09-05 19:11:00,61,Tablet
W006480,U0132,M0045,2026-08-19 16:58:00,44,Web
W006481,U0199,M0061,2026-09-27 05:09:00,89,TV
W006482,U0014,M0035,2026-08-28 17:07:00,131,Mobile
W006483,U0121,M0062,2026-08-15 04:29:00,87,Web
W006484,U0071,M0001,2026-08-12 02:27:00,96,Web
W006485,U0080,M0082,2026-07-11 00:59:00,81,Tablet
W006486,U0149,M0028,2026-09-06 16:53:00,97,Tablet
W006487,U0035,M0002,2026-08-28 06:38:00,106,TV
W006488,U0077,M0007,2026-09-14 13:54:00,77,Web
W006489,U0146,M0027,2026-09-01 17:57:00,40,Web
W006490,U0064,M0010,2026-08-22 18:27:00,162,TV
W006491,U0157,M0009,2026-09-25 21:48:00,61,Mobile
W006492,U0119,M0012,2026-08-03 02:53:00,51,Web
W006493,U0116,M0011,2026-09-07 20:13:00,94,Web
W006494,U0107,M0083,2026-08-04 10:39:00,129,Tablet
W006495,U0135,M0099,2026-09-13 23:38:00,93,Mobile
W006496,U0126,M0048,2026-07-06 04:03:00,106,Tablet
W006497,U0167,M0022,2026-09-12 09:32:00,111,Tablet
W006498,U0025,M0034,2026-07-29 18:58:00,103,Mobile
W006499,U0165,M0016,2026-08-14 18:38:00,119,TV
W006500,U0039,M0038,2026-07-18 23:09:00,92,Web
W006501,U0073,M0054,2026-07-22 12:11:00,119,Web
W006502,U0034,M0011,2026-09-01 02:06:00,79,Mobile
W006503,U0187,M0036,2026-07-21 09:47:00,137,TV
W006504,U0175,M0001,2026-07-29 16:15:00,140,TV
W006505,U0041,M0003,2026-07-22 15:41:00,87,Web
W006506,U0031,M0086,2026-08-26 17:06:00,132,Tablet
W006507,U0040,M0075,2026-08-24 02:07:00,85,TV
W006508,U0063,M0073,2026-08-13 21:06:00,127,Tablet
W006509,U0020,M0090,2026-08-08 13:58:00,117,Mobile
W006510,U0150,M0065,2026-09-03 15:48:00,90,Web
W006511,U0081,M0012,2026-08-01 08:57:00,53,Mobile
W006512,U0039,M0054,2026-07-04 17:27:00,54,Tablet
W006513,U0030,M0009,2026-07-23 21:21:00,97,Web
W006514,U0068,M0001,2026-08-21 07:12:00,117,Web
W006515,U0121,M0005,2026-07-11 02:49:00,88,TV
W006516,U0170,M0066,2026-09-26 01:37:00,113,TV
W006517,U0123,M0064,2026-09-15 16:59:00,85,Tablet
W006518,U0027,M0014,2026-07-16 08:52:00,100,TV
W006519,U0139,M0062,2026-08-29 17:31:00,107,Tablet
W006520,U0076,M0086,2026-08-08 03:51:00,103,Web
W006521,U0064,M0019,2026-09-24 06:29:00,131,Web
W006522,U0149,M0011,2026-07-05 15:31:00,106,TV
W006523,U0105,M0044,2026-09-03 05:36:00,78,Tablet
W006524,U0125,M0095,2026-09-23 00:10:00,126,TV
W006525,U0060,M0011,2026-08-14 10:23:00,45,Mobile
W006526,U0068,M0003,2026-07-04 05:15:00,125,Mobile
W006527,U0134,M0027,2026-09-02 04:40:00,72,Tablet
W006528,U0185,M0008,2026-09-25 07:01:00,123,Tablet
W006529,U0145,M0069,2026-07-17 17:23:00,75,Mobile
W006530,U0145,M0008,2026-08-04 02:09:00,132,Web
W006531,U0174,M0094,2026-08-06 10:42:00,148,Mobile
W006532,U0111,M0005,2026-07-03 03:53:00,106,Mobile
W006533,U0088,M0061,2026-07-16 17:08:00,117,TV
W006534,U0065,M0099,2026-08-25 16:03:00,93,Mobile
W006535,U0118,M0004,2026-08-24 12:49:00,78,Mobile
W006536,U0098,M0029,2026-09-05 06:35:00,71,Mobile
W006537,U0142,M0040,2026-09-01 10:17:00,140,TV
W006538,U0151,M0089,2026-09-06 09:56:00,166,TV
W006539,U0148,M0005,2026-09-10 06:55:00,81,Mobile
W006540,U0087,M0050,2026-07-03 06:22:00,124,Tablet
W006541,U0022,M0022,2026-07-16 18:39:00,123,Mobile
W006542,U0144,M0100,2026-09-19 12:08:00,129,TV
W006543,U0131,M0060,2026-08-29 09:07:00,92,TV
W006544,U0117,M0010,2026-07-29 17:20:00,142,Web
W006545,U0159,M0001,2026-08-14 16:35:00,107,Tablet
W006546,U0043,M0015,2026-07-06 15:44:00,69,Tablet
W006547,U0050,M0018,2026-07-15 10:51:00,59,Mobile
W006548,U0021,M0021,2026-08-08 08:32:00,52,Mobile
W006549,U0075,M0073,2026-08-07 20:40:00,133,Web
W006550,U0036,M0074,2026-08-14 16:45:00,92,Tablet
W006551,U0004,M0001,2026-09-13 11:58:00,107,Tablet
W006552,U0068,M0006,2026-07-15 03:58:00,70,Web
W006553,U0088,M0031,2026-08-02 22:20:00,99,Tablet
W006554,U0178,M0069,2026-08-12 17:08:00,69,Tablet
W006555,U0141,M0069,2026-07-02 06:47:00,34,Web
W006556,U0107,M0098,2026-08-13 13:24:00,128,Tablet
W006557,U0118,M0032,2026-08-09 12:02:00,90,Tablet
W006558,U0040,M0097,2026-07-15 02:44:00,102,Tablet
W006559,U0134,M0041,2026-09-11 09:56:00,107,TV
W006560,U0103,M0082,2026-09-03 09:26:00,65,Tablet
W006561,U0066,M0075,2026-08-09 19:50:00,105,Tablet
W006562,U0020,M0010,2026-07-04 00:41:00,138,Web
W006563,U0100,M0003,2026-08-19 09:39:00,65,Mobile
W006564,U0177,M0005,2026-08-04 09:45:00,84,Web
W006565,U0121,M0005,2026-08-27 21:18:00,105,TV
W006566,U0032,M0025,2026-09-08 06:21:00,88,Web
W006567,U0035,M0001,2026-07-22 16:24:00,135,Web
W006568,U0022,M0009,2026-09-11 01:43:00,78,Mobile
W006569,U0022,M0064,2026-09-27 22:30:00,68,Mobile
W006570,U0134,M0001,2026-07-01 06:02:00,90,Mobile
W006571,U0121,M0007,2026-09-02 00:00:00,64,Tablet
W006572,U0125,M0004,2026-08-03 09:45:00,86,TV
W006573,U0011,M0009,2026-08-12 12:55:00,63,Mobile
W006574,U0121,M0087,2026-07-06 07:10:00,70,Web
W006575,U0058,M0056,2026-08-08 15:39:00,149,Tablet
W006576,U0153,M0006,2026-08-11 05:37:00,70,TV
W006577,U0166,M0091,2026-08-07 12:38:00,133,Mobile
W006578,U0024,M0047,2026-09-23 07:41:00,134,Mobile
W006579,U0014,M0004,2026-07-05 15:24:00,97,Web
W006580,U0008,M0031,2026-07-02 01:49:00,99,Web
W006581,U0013,M0012,2026-08-01 16:15:00,59,TV
W006582,U0176,M0058,2026-09-03 00:26:00,49,TV
W006583,U0009,M0018,2026-07-02 02:06:00,78,Tablet
W006584,U0094,M0011,2026-07-25 11:42:00,88,Tablet
W006585,U0173,M0011,2026-08-28 06:06:00,92,Web
W006586,U0153,M0007,2026-09-07 02:23:00,117,Web
W006587,U0066,M0021,2026-08-01 13:02:00,87,Web
W006588,U0172,M0020,2026-07-06 02:40:00,147,Web
W006589,U0022,M0012,2026-07-26 20:52:00,92,TV
W006590,U0113,M0085,2026-07-04 13:57:00,158,Web
W006591,U0024,M0037,2026-07-22 16:41:00,61,TV
W006592,U0114,M0009,2026-09-11 11:22:00,89,Tablet
W006593,U0190,M0005,2026-08-04 12:38:00,58,Tablet
W006594,U0197,M0017,2026-09-15 05:30:00,83,Web
W006595,U0088,M0011,2026-09-08 19:08:00,115,Web
W006596,U0154,M0082,2026-09-11 19:29:00,94,Web
W006597,U0134,M0088,2026-08-26 00:18:00,90,Mobile
W006598,U0071,M0080,2026-08-23 13:00:00,73,Mobile
W006599,U0132,M0045,2026-07-20 05:53:00,100,Tablet
W006600,U0044,M0081,2026-09-05 20:28:00,119,Mobile
W006601,U0173,M0011,2026-08-10 10:23:00,89,Tablet
W006602,U0054,M0029,2026-07-24 12:33:00,85,Web
W006603,U0196,M0060,2026-07-29 21:14:00,133,Mobile
W006604,U0025,M0060,2026-07-09 05:45:00,137,Mobile
W006605,U0180,M0007,2026-09-11 21:06:00,91,Web
W006606,U0106,M0010,2026-09-20 15:40:00,129,Web
W006607,U0153,M0049,2026-09-13 12:03:00,91,Tablet
W006608,U0031,M0048,2026-07-05 18:17:00,102,Tablet
W006609,U0186,M0037,2026-08-29 05:46:00,85,Mobile
W006610,U0195,M0058,2026-09-19 12:45:00,89,TV
W006611,U0038,M0007,2026-07-25 02:14:00,107,Tablet
W006612,U0170,M0004,2026-07-01 18:54:00,109,Web
W006613,U0085,M0087,2026-08-19 18:10:00,109,Tablet
W006614,U0141,M0004,2026-09-04 09:03:00,59,TV
W006615,U0017,M0085,2026-08-12 19:46:00,151,Web
W006616,U0115,M0097,2026-08-05 04:31:00,80,Mobile
W006617,U0076,M0030,2026-08-23 03:29:00,77,Mobile
W006618,U0124,M0070,2026-09-01 02:16:00,104,Tablet
W006619,U0047,M0020,2026-07-24 20:53:00,107,Tablet
W006620,U0087,M0091,2026-09-12 14:34:00,136,Web
W006621,U0089,M0009,2026-08-26 13:40:00,86,Tablet
W006622,U0110,M0001,2026-08-23 16:10:00,99,Tablet
W006623,U0121,M0010,2026-07-27 16:29:00,131,Tablet
W006624,U0195,M0086,2026-09-26 23:17:00,128,Mobile
W006625,U0061,M0078,2026-07-01 09:19:00,89,TV
W006626,U0185,M0045,2026-08-07 20:39:00,94,Mobile
W006627,U0177,M0004,2026-09-26 14:44:00,79,Tablet
W006628,U0086,M0072,2026-09-28 22:02:00,112,TV
W006629,U0065,M0009,2026-09-20 12:55:00,81,Mobile
W006630,U0040,M0083,2026-09-15 14:15:00,127,Web
W006631,U0076,M0002,2026-08-24 23:33:00,105,Web
W006632,U0105,M0068,2026-09-22 20:13:00,151,Mobile
W006633,U0093,M0002,2026-08-20 11:04:00,107,TV
W006634,U0180,M0063,2026-09-17 23:45:00,122,Mobile
W006635,U0120,M0021,2026-08-29 19:44:00,50,Mobile
W006636,U0081,M0054,2026-07-10 07:07:00,116,Tablet
W006637,U0009,M0003,2026-09-03 07:29:00,114,Web
W006638,U0062,M0068,2026-07-05 19:28:00,141,TV
W006639,U0113,M0026,2026-09-12 14:02:00,106,Tablet
W006640,U0018,M0004,2026-08-27 20:47:00,71,TV
W006641,U0073,M0093,2026-08-11 13:23:00,92,TV
W006642,U0017,M0045,2026-07-12 20:07:00,65,Mobile
W006643,U0054,M0059,2026-08-14 17:47:00,67,Tablet
W006644,U0139,M0008,2026-09-21 11:33:00,133,Tablet
W006645,U0107,M0003,2026-07-30 00:45:00,92,Web
W006646,U0132,M0010,2026-08-04 06:55:00,121,TV
W006647,U0091,M0002,2026-07-30 16:23:00,100,Mobile
W006648,U0043,M0031,2026-07-31 19:39:00,103,TV
W006649,U0020,M0028,2026-09-22 06:33:00,87,Tablet
W006650,U0111,M0080,2026-09-21 22:50:00,71,Web
W006651,U0158,M0075,2026-08-05 12:12:00,65,Web
W006652,U0045,M0008,2026-09-20 01:27:00,121,TV
W006653,U0178,M0087,2026-08-10 20:52:00,105,Mobile
W006654,U0063,M0009,2026-08-30 23:18:00,70,TV
W006655,U0173,M0026,2026-09-13 03:17:00,70,Tablet
W006656,U0024,M0026,2026-07-20 01:53:00,71,TV
